Incident Id;Date of Arrest;Time of Arrest;Primary Charge;Address;Arrestee's Age;Arrestee's Race;Arrestee's Gender;Arrestee's Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present
32254;2014-07-21;4:20;AFFRAY;135 E FRANKLIN ST CHAPEL HILL NC 27514;23;B;M;N;ON VIEW;;UNARMED
32256;2014-07-21;17:23;FAIL TO APPEAR/COMPL  M;400 BLOCK WEST FRANKLIN STREET CHAPEL HILL NC 27514;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32266;2014-07-23;17:44;COMMON LAW ROBBERY;N GRAHAM ST/W CAMERON AVE CHAPEL HILL NC 27516;23;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
32269;2014-07-24;22:01;OPEN CONTAINER;159 E FRANKLIN ST CHAPEL HILL NC 27514;49;B;M;N;SUMMONED/CITED;Y;UNARMED
32271;2014-07-25;18:13;POSS STOLEN GOODS;100 W ROSEMARY ST CHAPEL HILL NC 27516;59;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32273;2014-07-25;23:29;DRUG PARAPHERNALIA;FORDHAM BLVD/SCARLETT DR CHAPEL HILL NC 27516;49;W;M;N;SUMMONED/CITED;Y;UNARMED
32274;2014-07-25;23:29;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;FORDHAM BLVD/SCARLETT DR CHAPEL HILL NC 27514;31;W;M;;SUMMONED/CITED;Y;UNARMED
32276;2014-07-26;2:26;OPEN CONTAINER;134 E FRANKLIN ST CHAPEL HILL NC 27514;49;W;M;N;SUMMONED/CITED;Y;UNARMED
32281;2014-07-26;20:20;LIQUOR  - CONSUMING WHILE DRIVING;1040 PINEHURST DR CHAPEL HILL NC 27517;62;W;F;N;SUMMONED/CITED;;UNARMED
32283;2014-07-28;16:58;SPEEDING - EXCEEDING POSTED LIMIT BY 15 MPH OR MORE ON HWY;U.S. 15-501/OTEYS RD. CHAPEL HILL NC;34;W;M;N;ON VIEW;N;UNARMED
32288;2014-07-30;3:22;IMPAIRED DRIVING DWI;100 W FRANKLIN ST CHAPEL HILL NC 27514;32;W;M;N;ON VIEW;Y;UNARMED
32302;2014-07-31;23:02;POSS OF STOLEN GOODS;400 W ROSEMARY ST CHAPEL HILL NC 27516;36;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32306;2014-08-01;9:23;BREAKING/LARC-FELONY;353 S ESTES DR CHAPEL HILL NC 27517;25;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
32308;2014-08-01;20:07;DRIVING W/LIC REVOKED;425 MLK JR BLVD CHAPEL HILL NC 27516;38;W;F;;SUMMONED/CITED;N;UNARMED
32311;2014-08-02;2:36;IMPAIRED DRIVING DWI;DAVIE CIRCLE CHAPEL HILL NC;21;W;M;;ON VIEW;Y;UNARMED
32314;2014-08-02;12:01;FAIL TO APPEAR/COMPL;403 CHURCH ST CHAPEL HILL NC 27516;47;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32326;2014-08-02;19:50;DISORDERLY CONDUCT;201 E FRANKLIN ST CHAPEL HILL NC 27514;27;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32331;2014-08-04;22:19;2ND DEGREE TRESPASS;150 EAST ROSEMARY STREET CHAPEL HILL NC;54;W;M;N;ON VIEW;Y;UNARMED
32335;2014-08-06;13:15;HABITUAL LARCENY;1129 WEAVER DAIRY RD CHAPEL HILL NC 27514;27;W;M;N;ON VIEW;U;UNARMED
32337;2014-08-06;17:02;PROBATION VIOLATION;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;34;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32341;2014-08-06;19:00;PWISD II CS  F;501 NC 54 CARRBORO NC 27278;34;B;F;N;ON VIEW;N;UNARMED
32342;2014-08-07;12:06;OPEN CONTAINER;409 W FRANKLIN ST CHAPEL HILL NC 27516;59;B;M;N;ON VIEW;Y;UNARMED
32343;2014-08-07;13:43;CHILD ABUSE NO INJURY;841 WILLOW DR CHAPEL HILL NC 27514;31;B;M;N;SUMMONED/CITED;U;UNARMED
32364;2014-08-07;17:30;ATTEMPT & CONSPIRACY  F;200 W CAMERON AVE CHAPEL HILL NC 27278;58;B;M;N;ON VIEW;;UNARMED
32344;2014-08-07;21:09;OPEN CONTAINER;137 EAST FRANKLIN STREET CHAPEL HILL NC;47;B;M;N;ON VIEW;Y;UNARMED
32350;2014-08-09;2:15;IMPAIRED DRIVING DWI;MLK JR BLVD AND WEAVER DAIRY CHAPEL HILL NC 27514;27;W;M;H;ON VIEW;Y;UNARMED
32357;2014-08-10;9:42;ASSAULT-SIMPLE;732 PRITCHARD AVE CHAPEL HILL NC 27516;18;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32360;2014-08-10;23:34;CCW;1500 E FRANKLIN ST CHAPEL HILL NC 27514;23;B;M;N;ON VIEW;N;HANDGUN
32369;2014-08-11;23:04;DRIVING W/LIC REVOKED;1213 MLK JR BLVD CHAPEL HILL NC 27516;32;W;F;;SUMMONED/CITED;N;UNARMED
32386;2014-08-12;7:53;SOLICITING WITHOUT A PERMIT;903 GROVE STREET CHAPEL HILL NC 27516;35;B;M;N;SUMMONED/CITED;U;UNARMED
32374;2014-08-13;21:00;OPEN CONTAINER;125 EAST ROSEMARY STREET CHAPEL HILL NC;34;W;M;N;SUMMONED/CITED;Y;UNARMED
32375;2014-08-13;21:00;2ND DEGREE TRESPASS;125 EAST ROSEMARY STREET CHAPEL HILL NC;27;W;M;;SUMMONED/CITED;Y;UNARMED
32379;2014-08-14;20:52;FAIL TO APPEAR/COMPL;NC 54 AND MERRITT MILL CHAPEL HILL NC 27514;37;W;M;H;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32382;2014-08-15;1:56;PUBLIC URINATION;200 BLK CHURCH ST CHAPEL HILL NC 27516;21;W;M;N;SUMMONED/CITED;Y;UNARMED
32390;2014-08-16;4:41;DRIVING WHILE IMPAIRED;101 E ROSEMARY ST CHAPEL HILL NC 27514;26;W;M;N;ON VIEW;Y;UNARMED
32393;2014-08-16;22:57;PANHANDLING;121 E FRANKLIN ST CHAPEL HILL NC 27514;55;B;M;N;ON VIEW;Y;UNARMED
32399;2014-08-18;14:59;PROBATION VIOLATION;110 N COLUMBIA ST CHAPEL HILL NC 27514;36;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
32402;2014-08-19;7:32;FALSE ALARM-FIRE;102 FRATERNITY CT CHAPEL HILL NC 27516;20;W;M;N;SUMMONED/CITED;N;UNARMED
32408;2014-08-22;3:32;OPEN CONTAINER;MLK JR BLVD AT NORTHHAMPTON PLAZA CHAPEL HILL NC 27514;21;W;M;N;SUMMONED/CITED;Y;UNARMED
32419;2014-08-22;7:48;DAMAGE-REAL PROPERTY;7 PENNY LN CHAPEL HILL NC 27514;24;W;M;;SUMMONED/CITED;N;UNARMED
32433;2014-08-23;0:10;OPEN CONTAINER;RANSOM ST // MCCAULEY ST CHAPEL HILL NC 27514;25;O;M;N;SUMMONED/CITED;Y;UNARMED
32463;2014-08-24;1:07;OPEN CONTAINER;300 BLK CHURCH ST CHAPEL HILL NC 27516;24;W;M;N;SUMMONED/CITED;Y;UNARMED
32458;2014-08-24;3:57;OPEN CONTAINER;600 N COLUMBIA ST CHAPEL HILL NC 27516;23;W;M;;SUMMONED/CITED;Y;UNARMED
32462;2014-08-24;3:59;OPEN CONTAINER;211 CHURCH ST CHAPEL HILL NC 27516;24;W;M;;SUMMONED/CITED;Y;UNARMED
32470;2014-08-26;5:15;IMPAIRED DRIVING DWI;SMITH LEVEL RD AND 15-501 CHAPEL HILL NC 27516;36;W;M;N;ON VIEW;Y;UNARMED
32491;2014-08-28;23:52;DRUNK / DISRUPTIVE;109 ASHLEY FOREST RD CHAPEL HILL NC 27514;20;B;M;N;ON VIEW;Y;UNARMED
32493;2014-08-29;11:36;FAIL TO APPEAR/COMPL;N LAKESHORE DR @ HONEYSUCKLE RD CHAPEL HILL NC 27516;38;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32496;2014-08-29;22:09;DRIVING W/LIC REVOKED;ERWIN AND DOBBINS CHAPEL HILL NC 27514;24;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32501;2014-08-30;3:45;RESISTING ARREST;ROOSEVELT DR CHAPEL HILL NC 27514;19;B;M;N;ON VIEW;;UNARMED
32511;2014-08-31;9:49;FAIL TO APPEAR/COMPL;416 W FRANKLIN ST CHAPEL HILL NC 27516;53;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32516;2014-09-01;12:58;DRUGS-POSS SCHED II;200 BLOCK OF N COLUMBIA CHAPEL HILL NC 27514;19;W;M;;ON VIEW;;UNARMED
32519;2014-09-01;19:33;PAROLE VIOLATION;105 W ROSEMARY ST CHAPEL HILL NC 27516;54;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32521;2014-09-01;23:01;DWLR NOT IMPARIED REV;1849 FORDHAM BLVD/CHAPEL HILL BLVD CHAPEL HILL NC 27514;36;A;M;N;ON VIEW;N;UNARMED
32536;2014-09-04;16:58;FAIL TO APPEAR/COMPL;100 HENDERSON ST CHAPEL HILL NC 27514;20;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);;UNARMED
32537;2014-09-04;18:58;OPEN CONTAINER;150 E FRANKLIN ST CHAPEL HILL NC 27514;54;W;M;N;SUMMONED/CITED;Y;UNARMED
32542;2014-09-05;16:34;2ND DEGREE TRESPASS;218 PITTSBORO ST CHAPEL HILL NC 27516;55;B;M;N;ON VIEW;Y;UNARMED
32553;2014-09-06;20:50;OPEN CONTAINER;400 BLOCK OF CHURCH ST CHAPEL HILL NC 27516;22;W;F;;SUMMONED/CITED;Y;UNARMED
32575;2014-09-09;0:35;AFFRAY/ASSAULT & BATTERY;FORDHAM BLVD AT WALNUT ST CHAPEL HILL NC 27514;21;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32577;2014-09-09;2:00;POSS MARIJUANA MISD;FORDHAM BLVD AT SCARLETT DR CHAPEL HILL NC 27514;28;W;M;N;SUMMONED/CITED;Y;UNARMED
32580;2014-09-10;16:10;PUBLIC CONSUMPTION;100 S COLUMBIA ST CHAPEL HILL NC 27514;52;B;M;N;SUMMONED/CITED;Y;UNARMED
32581;2014-09-10;16:50;FORGERY-UTTERING;214 W FRANKLIN ST CHAPEL HILL NC 27516;37;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32586;2014-09-12;0:34;REFUSING TO PAY FOR A TAXICAB;120 E FRANKLIN ST CHAPEL HILL NC 27514;22;W;F;N;ON VIEW;Y;UNARMED
32591;2014-09-13;3:25;ASSAULT ON FEMALE;151 E FRANKLIN ST CHAPEL HILL NC 27514;21;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32595;2014-09-14;2:38;LITTERING;127 E FRANKLIN ST CHAPEL HILL NC 27514;23;B;M;N;ON VIEW;Y;UNARMED
32608;2014-09-18;18:40;MALICIOUS CONDUCT BY A PRISONER;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32614;2014-09-19;19:18;FAIL TO APPEAR/COMPL;150 E FRANKLIN ST CHAPEL HILL NC 27514;59;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32619;2014-09-20;0:21;POSSESSION MARIJUANA;716 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;22;W;M;N;SUMMONED/CITED;Y;UNARMED
32620;2014-09-20;0:21;POSSESSION MARIJUANA;716 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;21;W;F;N;SUMMONED/CITED;Y;UNARMED
32623;2014-09-20;21:14;OPEN CONTAINER;179 E FRANKLIN ST CHAPEL HILL NC 27514;52;B;M;N;SUMMONED/CITED;Y;UNARMED
32627;2014-09-21;0:02;UNDERAGE POSSESSION;700 N COLUMBIA ST/W LONGVIEW ST CHAPEL HILL NC 27516;18;W;M;N;SUMMONED/CITED;Y;UNARMED
32628;2014-09-21;2:00;POSS FRAUD ID;305 BRIARBRIDGE VALLEY RD CHAPEL HILL NC 27516;18;W;M;;SUMMONED/CITED;Y;UNARMED
32633;2014-09-21;14:36;ASSAULT-SIMPLE  M;500 UMSTEAD DR CHAPEL HILL NC 27278;35;W;F;;ON VIEW;N;UNARMED
32635;2014-09-21;21:48;LARCENY -  ALL OTHER;370 E MAIN ST CARRBORO NC 27510;18;B;M;N;ON VIEW;U;UNARMED
32648;2014-09-24;16:31;FAIL TO APPEAR/COMPL;175 E FRANKLIN ST CHAPEL HILL NC 27514;57;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
32649;2014-09-24;19:05;FAIL TO APPEAR/COMPL;127 E FRANKLIN ST CHAPEL HILL NC 27517;25;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32655;2014-09-25;22:00;POSS /CONSUMING ALCOHOL PASSENGER AREA OF VEH;300 S COLUMBIA ST CHAPEL HILL NC 27514;21;W;M;N;SUMMONED/CITED;Y;UNARMED
32657;2014-09-25;22:14;FAIL TO APPEAR/COMPL;LAKE ELLEN AND PINEY MOUNTAIN CHAPEL HILL NC 27514;20;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32659;2014-09-26;16:55;WEAP-SCHOOL PROPERTY;1709 HIGH SCHOOL RD CHAPEL HILL NC 27516;;;;;SUMMONED/CITED;N;UNARMED
32673;2014-09-27;1:12;GIVE/SELL MALT BEV TO MINOR;450 W FRANKLIN ST CHAPEL HILL NC 27514;28;W;F;;SUMMONED/CITED;N;UNARMED
32680;2014-09-27;1:21;UNDERAGE POSS OF MALT BEVERAGE;E FRANKLIN ST // CAROLINA AVE CHAPEL HILL NC 27514;19;B;F;N;SUMMONED/CITED;Y;UNARMED
32672;2014-09-27;2:32;POSSESSION MARIJUANA;100 BLOCK E FRANKLIN ST CHAPEL HILL NC 27514;22;B;M;;SUMMONED/CITED;Y;UNARMED
32685;2014-09-28;3:03;PROVISIONAL LICENSEE;FORDHAM BLVD // ELLIOT RD CHAPEL HILL NC 27514;19;B;M;N;SUMMONED/CITED;Y;UNARMED
32772;2014-09-29;13:45;LARCENY -  ALL OTHER;1105 NC 54 CHAPEL HILL NC 27516;45;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32692;2014-09-30;10:50;POSSESSION MARIJUANA;CHURCH AT ROSEMARY CHAPEL HILL NC;;;;;SUMMONED/CITED;N;UNARMED
32706;2014-10-01;23:15;IMPAIRED DRIVING DWI;ESTES DR EXT &AIRPORT RD. CHAPEL HILL NC 27514;30;W;M;N;ON VIEW;Y;UNARMED
32698;2014-10-01;23:33;PUBLIC URINATION;133 E FRANKLIN ST CHAPEL HILL NC 27514;42;B;M;N;SUMMONED/CITED;Y;UNARMED
32718;2014-10-03;16:33;INDECENT EXPOSURE;119 E FRANKLIN ST CHAPEL HILL NC 27514;51;W;F;N;SUMMONED/CITED;Y;UNARMED
32727;2014-10-04;21:12;FAIL TO APPEAR/COMPL;1251 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;56;W;M;N;ON VIEW;Y;UNARMED
32728;2014-10-05;4:04;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;131 E ROSEMARY ST CHAPEL HILL NC 27514;18;W;M;;SUMMONED/CITED;Y;UNARMED
32732;2014-10-05;19:41;LARCENY -  ALL OTHER;1800 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;;;;;SUMMONED/CITED;N;UNARMED
32737;2014-10-07;13:14;OPEN CONTAINER  M;NUNN LN CHAPEL HILL NC 27278;43;B;M;;ON VIEW;Y;UNARMED
32738;2014-10-07;13:14;OPEN CONTAINER  M;NUNN LANE CHAPEL HILL NC 27278;56;W;M;N;ON VIEW;Y;UNARMED
32743;2014-10-08;2:35;DRIVING W/LIC REVOKED;1748 FORDHAM BLVD CHAPEL HILL NC 27514;25;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32748;2014-10-09;14:20;POSS COCAINE FEL;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;55;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32753;2014-10-09;21:34;OPEN CONTAINER;101 N COLUMBIA ST CHAPEL HILL NC 27514;55;B;F;N;ON VIEW;Y;UNARMED
32755;2014-10-09;22:40;FAIL TO APPEAR/COMPL;0 BROOKS ST CHAPEL HILL NC 27516;36;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32782;2014-10-11;19:50;BREAKING/ENTER-MISD;510 CHURCH ST CHAPEL HILL NC 27516;;;;;ON VIEW;N;UNARMED
32762;2014-10-11;23:36;POSSESSION MARIJUANA;KILDAIRE RD // MARKET ST CHAPEL HILL NC 27514;;;;;SUMMONED/CITED;Y;UNARMED
32775;2014-10-14;14:44;OPEN CONTAINER;133 E FRANKLIN ST CHAPEL HILL NC 27514;32;B;M;N;SUMMONED/CITED;Y;UNARMED
32779;2014-10-16;9:32;FAIL TO APPEAR/COMPL;1501 E FRANKLIN ST CHAPEL HILL NC 27514;28;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);;UNARMED
32781;2014-10-16;19:44;ASSAULT ON FEMALE;106 BRIGHT SUN PL CHAPEL HILL NC 27516;26;A;M;N;ON VIEW;Y;UNARMED
32785;2014-10-17;1:46;POSSESS ALCOHOL PASSENGER AREA OF VEH;525 E FRANKLIN ST/S BOUNDARY ST CHAPEL HILL NC 27514;32;W;M;N;SUMMONED/CITED;N;UNARMED
32797;2014-10-21;21:08;FAIL TO APPEAR/COMPL;127 E FRANKLIN ST CHAPEL HILL NC 27514;27;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32799;2014-10-22;0:20;1ST DEGREE TRESPASS;601 W ROSEMARY ST CHAPEL HILL NC;24;W;M;;ON VIEW;Y;UNARMED
32812;2014-10-24;0:41;DRUGS-POSS SCHED II;114 HENDERSON ST CHAPEL HILL NC 27514;27;W;M;;ON VIEW;Y;UNARMED
32814;2014-10-24;1:57;ASSAULT ON GOVERNMENT OFFICIAL;127 E FRANKLIN ST CHAPEL HILL NC 27514;23;B;M;N;ON VIEW;Y;UNARMED
32823;2014-10-25;0:22;ADW-OTHER WEAPON;529 HILLSBOROUGH ST CHAPEL HILL NC 27514;48;B;M;N;ON VIEW;Y;UNARMED
32817;2014-10-25;1:41;FAIL TO APPEAR/COMPL;100 W ROSEMARY ST CHAPEL HILL NC 27516;56;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED
32824;2014-10-25;18:12;2ND DEGREE TRESPASS;100 W ROSEMARY ST CHAPEL HILL NC 27516;59;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);;UNARMED
32825;2014-10-25;21:21;GIVE/SELL MALT BEV TO MINOR;100 E FRANKLIN ST CHAPEL HILL NC 27514;27;W;M;N;SUMMONED/CITED;;UNARMED
32835;2014-10-25;21:45;2ND DEGREE TRESPASS;137 E FRANKLIN ST CHAPEL HILL NC 27514;53;B;M;N;ON VIEW;Y;UNARMED
32833;2014-10-25;22:42;UNDERAGE POSSESSION;108 BRIGHT SUN PL CHAPEL HILL NC 27516;;;;;SUMMONED/CITED;Y;UNARMED
32821;2014-10-26;0:58;DAMAGE-REAL PROPERTY;MLK AND MUNICPAL CHAPEL HILL NC 27516;31;B;M;;ON VIEW;U;UNARMED
32834;2014-10-26;2:56;PROVISIONAL LICENSEE;1512 E FRANKLIN ST CHAPEL HILL NC 27514;20;B;M;N;SUMMONED/CITED;Y;UNARMED
32839;2014-10-26;11:39;ASSAULT BY STRANGULATION;333 W ROSEMARY ST CHAPEL HILL NC 27516;22;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32854;2014-10-30;13:28;OPEN CONTAINER;150 E ROSEMARY ST CHAPEL HILL NC 27514;25;B;M;N;SUMMONED/CITED;Y;UNARMED
32858;2014-10-31;17:28;PUBLIC URINATION;179 E FRANKLIN ST CHAPEL HILL NC 27514;63;B;M;;SUMMONED/CITED;U;UNARMED
32864;2014-10-31;22:53;OPEN CONTAINER;E FRANKLIN ST // COLUMBIA ST CHAPEL HILL NC 27514;22;W;F;N;SUMMONED/CITED;Y;UNARMED
32912;2014-10-31;23:00;UNDERAGE POSS OF SPIRITIOUS LIQUOR  M;179 E FRANKLIN ST CHAPEL HILL NC 27278;20;W;F;;ON VIEW;;UNARMED
32865;2014-11-01;2:44;DAMAGE-REAL PROPERTY;116 CAMERON CT CHAPEL HILL NC 27516;23;W;M;N;ON VIEW;U;UNARMED
32866;2014-11-01;5:36;IMPAIRED DRIVING DWI;111 WEATHERSTONE DR CHAPEL HILL NC 27514;27;B;F;N;ON VIEW;Y;UNARMED
32872;2014-11-03;23:53;POSS MARIJUANA MISD;150 E ROSEMARY ST CHAPEL HILL NC 27514;20;B;M;N;SUMMONED/CITED;Y;UNARMED
32881;2014-11-04;23:43;PWISD II CS;1722 FORDHAM BLVD CHAPEL HILL NC 27517;22;H;M;H;ON VIEW;N;UNARMED
32886;2014-11-05;16:00;WORTHLESS CHECK  M;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC;45;W;M;;SUMMONED/CITED;N;UNARMED
32887;2014-11-06;9:46;SEXUAL BATTERY;500 WEAVER DAIRY RD CHAPEL HILL NC 27514;;;;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32896;2014-11-08;23:12;POSSESSION MARIJUANA;501 EDWARDS ST CHAPEL HILL NC 27514;21;B;M;N;ON VIEW;Y;UNARMED
32895;2014-11-09;0:50;PUBLIC URINATION;179 E FRANKLIN ST CHAPEL HILL NC 27514;;;;;SUMMONED/CITED;U;UNARMED
32897;2014-11-09;1:40;BREAKING/ENTER-MISD;1165 WEAVER DAIRY RD CHAPEL HILL NC 27514;54;W;M;N;SUMMONED/CITED;Y;UNARMED
32899;2014-11-09;1:40;BREAKING/ENTER-MISD;1165 WEAVER DAIRY RD CHAPEL HILL NC 27514;55;W;M;N;SUMMONED/CITED;Y;UNARMED
32904;2014-11-09;16:09;OPEN CONTAINER;104 EPHESUS CHURCH RD CHAPEL HILL NC 27517;39;A;M;N;SUMMONED/CITED;Y;UNARMED
32921;2014-11-15;2:00;PUBLIC URINATION;305 W ROSEMARY ST CHAPEL HILL NC 27516;23;W;M;N;SUMMONED/CITED;Y;UNARMED
32919;2014-11-15;2:15;IMPAIRED DRIVING DWI;305 W ROSEMARY ST CHAPEL HILL NC 27516;21;B;M;N;ON VIEW;Y;UNARMED
32938;2014-11-17;12:17;FAIL TO APPEAR/COMPL;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;21;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32944;2014-11-19;16:02;FAIL TO APPEAR;101 MANNING DR CHAPEL HILL NC 27514;34;W;M;;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32947;2014-11-20;20:31;FAIL TO APPEAR/COMPL;702 N COLUMBIA ST CHAPEL HILL NC 27516;27;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED
32952;2014-11-22;13:33;FAIL TO APPEAR/COMPL;333 W ROSEMARY ST CHAPEL HILL NC 27516;43;W;M;N;ON VIEW;Y;UNARMED
32954;2014-11-22;17:33;IMPAIRED DRIVING DWI;790 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;22;W;M;N;ON VIEW;Y;UNARMED
32955;2014-11-23;1:30;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;100 N COLUMBIA ST CHAPEL HILL NC 27516;18;W;M;N;SUMMONED/CITED;Y;UNARMED
32958;2014-11-23;3:20;DRUG PARAPHERNALIA;1800 E FRANKLIN ST CHAPEL HILL NC 27514;21;B;M;N;SUMMONED/CITED;N;UNARMED
32968;2014-11-26;2:33;IMPAIRED DRIVING DWI;600 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;22;B;M;;ON VIEW;Y;UNARMED
32972;2014-11-28;21:28;HABITUAL FELON;1800 FORDHAM BLVD CHAPEL HILL NC 27517;59;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32975;2014-11-30;2:03;LARCENY/DEFEAT ANTI-THEFT DEV.;325 W ROSEMARY ST CHAPEL HILL NC 27516;36;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32988;2014-12-05;4:49;IMPAIRED DRIVING DWI;BARBEE CHAPEL AND ALICE INGRAM CHAPEL HILL NC 27514;36;W;M;;ON VIEW;Y;UNARMED
32992;2014-12-06;14:15;FAIL TO APPEAR/COMPL;5623 DURHAM-CHAPEL HILL BLVD DURHAM NC 27707;36;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32993;2014-12-07;14:23;FAIL TO APPEAR/COMPL;5750 OLD DURHAM RD/E LAKEVIEW DR CHAPEL HILL NC 27517;40;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
32994;2014-12-07;14:48;DRUG PARAPHERNALIA;US 15-501/MANNING DRIVE CHAPEL HILL NC;20;W;M;;SUMMONED/CITED;N;UNARMED
32998;2014-12-09;17:26;CONCEALING MDSE/SHOPLIFTING;201 S ESTES DR CHAPEL HILL NC 27514;72;W;F;;SUMMONED/CITED;N;UNARMED
32999;2014-12-09;23:44;OPEN CONTAINER;150 E FRANKLIN ST CHAPEL HILL NC 27514;45;W;M;N;SUMMONED/CITED;Y;UNARMED
33005;2014-12-10;18:11;CONCEALING MDSE/SHOPLIFTING;137 E FRANKLIN ST CHAPEL HILL NC 27514;42;B;M;N;SUMMONED/CITED;Y;UNARMED
33008;2014-12-11;20:56;DRUNK AND DISRUPTIVE;137 E FRANKLIN ST CHAPEL HILL NC 27514;55;W;M;N;ON VIEW;Y;UNARMED
33011;2014-12-12;2:30;BREAKING/ENTER-MISD;322 LINDSAY ST CHAPEL HILL NC 27516;21;W;M;N;ON VIEW;Y;UNARMED
33012;2014-12-12;14:15;UNAUTHORIZED USE OF CONVEYANCE;828 MARTIN LUTHER KING JR BLVD CHAPEL HILL NC 27514;26;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED
33015;2014-12-12;16:50;GIVE/SELL MALT BEV TO MINOR;1322 FORDHAM BLVD CHAPEL HILL NC 27514;57;W;M;N;SUMMONED/CITED;N;UNARMED
33013;2014-12-12;17:25;GIVE/SELL MALT BEV TO MINOR;1301 E FRANKLIN ST CHAPEL HILL NC 27514;56;I;M;;SUMMONED/CITED;N;UNARMED
33021;2014-12-12;18:40;IMPAIRED DRIVING DWI;102 PEARL LN CHAPEL HILL NC 27517;54;B;M;;ON VIEW;Y;UNARMED
33022;2014-12-14;1:28;DAMAGE-PERSONAL PROP;100 E FRANKLIN ST CHAPEL HILL NC 27514;21;W;M;;SUMMONED/CITED;Y;UNARMED
33025;2014-12-15;10:09;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;1709 HIGH SCHOOL RD CHAPEL HILL NC 27516;;;;;SUMMONED/CITED;Y;UNARMED
33026;2014-12-15;10:17;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;1709 HIGH SCHOOL RD CHAPEL HILL NC 27516;;;;;SUMMONED/CITED;Y;UNARMED
